text,offensive
"Em uma sociedade ainda racista, onde uma mulher negra não é vista como padrão de beleza, quanta representatividade. 👏",0
"Mas se você é contra concurso de beleza, e se uma pessoa branca tivesse ganhado e tivesse a mesma personalidade que a zozibini? Se fosse exatamente igual a ela e mudasse somente as aparências físicas, eai? Gente....",0
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️nada melhor para começarmos juntas2020! Linda!,0
"Concordo c quase todas as suas visões, mas ser contra o concurso de blz me parece um pouco de radicalismo q não combina com o viés progressista q se propõe. Prefiro ver o concurso como uma forma de se valorizar a beleza feminina. A vitória de uma negra é um alento ao momento complicado q vivemos.",0
@user orgulho de conseguir ver esse concurso por outro angulo ..,0
Beleza não tem cor...👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,0
"Estou sem palavras... Já acho foda, ver o cabelo afro como moda (a palavra foda saiu para não digitar emocionado) e agora isso.... Lindo lindo",0
Siiiimmm penso como você !!!!,0
Linda!!,0
Lindaaaaa!! Belíssima!! Maravilhosaaaaaaa!! Premiação bem mais bem merecida mesmo!!,0
"Exatamente, apesar de ser um concurso sem o menor valor necessário para o engrandecimento da sociedade. Ter uma mulher negra, com o cabelo dela, como a mulher mais bonita do mundo. É foda pra caralho! 👏🏿",0
Amei ela ter cabelo curto. Fim do estereótipo do cabelão chapado. Isso representa muito. Pra auto estima de muitas meninas.,0
E a fala dela sobre representatividade e ocupar lugares na sociedade foi massa demais ...,0
Ja esta ultrapassando a hora de acabar com o Racismo ! Somos todos iguais perante Deus,0
Ela é linda demais! Eu estava torcendo por ela👏👏😍❤️,0
"E quem escolhe essas mulheres? Eu sou contra e se sou contra a minha ideologia se mantém. A objetivação da mulher seja preta, branca, amarela é algo que tem que ser erradicado Manuela. É uma mensagem contraditória. No feminismo lutamos por mudar esses conceitos hegemonicos. A luta é de todas as mulheres e de todas as etnias",0
Ela é linda demais!!!! ❤❤❤,0
E é bonita mesmo!,0
Ela ganhou e vai continuar objetificada... Preguiça desses discursos 😔,0
Representatividade é tudo! Mulher inteligente e empoderada! Torci e amei a sua vitória!❤️,0
Linda mulher merecido ter ganhado,0
"Mais uma terráquea vence o Miss Universo, parabéns!!!",0
"É só um concurso de beleza... mas ter uma beleza dessas reverenciada significa tanto! ❤️Linda mulher, lindo o que ela disse e lindo o que isso tudo significa!",0
"acho que é so mais um concursos miss universo como se tivessem olhado todas as mulheres do mundo mais o que é bonito para um(a) não é para outro(a), e os padrões de beleza euro centrado, será que são os mesmo padrões de beleza de uma tribo da Austrália ou da Africa central ou de uma tribo da Amazônia?????",0
Linda e inteligente.,0
"Representatividade é tudo, que mulher!",0
"É foda, ela é gata demais! Mas pode ser uma jogada do Capital?!",0
Como faz para eternizar os aplausos ? Pq eu nao to sabendo lidar com este momento sublime !,0
Parabéns a ela e família amem bj é lindíssima,0
"Parabéns pelo teu trabalho e teu engajamento, tão necessário ao contexto caótico em que temos vivido. És uma voz feminina importante no cenário atual. Gostaria apenas de trazer um ponto a respeito do Miss Universo. Hoje ele é bem mais do que um concurso de beleza. Tornou-se também um espaço de pleito, de posicionamento político, afinal como diz Focault, todo ser é político e, política se faz em todo lugar. Um beijo grande do extremo sul do Brasil ❤️",0
Ainda bem que tenho olhos e oportunidade para admirar tanta beleza.,0
Isso foi mais que um prêmio de beleza foi a representatividade e um tapa na cara dessa gente racista e hipócrita travestida de gente de bem.,0
Ele não e uma mulher negra ela e uma linda mulher por favor vamos valorizar as mulheres em vez de segregar sei que existe preconceito esses tipo de comentário fortalece as diferenças,0
"Nós e o mundo todo sabe que essa moça não era a mais bonita. O concurso de miss universo há muito tempo se tornou um evento político. Sabemos que não é apenas a beleza física que está sendo avaliada, é todo um conjunto.",0
@user @user @user.lu @user.resgate.voluntario olha que coisa linda 😍,0
Um oásis em meio ao caos 👏👏👏👏👏 lindíssima,0
"Esse concurso foi digno de ser visto. Os discursos das candidatas, as ações sociais que elas se engajam e tudo o q envolveu a escolha da Miss, demostraram que os velhos concursos de beleza talvez estejam ficando para trás.",0
Que mulher maravilhosa! Representatividade o nome.,0
Debater padrão de beleza tbm é ato político... Bjs,0
"Faço as suas minhas palavras! Concursos de beleza criam ainda mais esteriótipos que procura padronizar as mulheres. Não existe “mulher mais linda do mundo”, do estado ou do país. Existem pessoas, e cada um é a pessoa mais linda do mundo. Beleza é estereótipo, e não um concurso.",0
Belíssima 👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾,0
Pq choras globeleza? 😏 Real representatidade. ✊🏼😌🔥,0
E oque tem a ver se foi negra ou branca?,0
Perfeita🖤,0
"E não foi só pela beleza, foi por toda sua representatividade, por sua força de expressão, foi incrível @user !!!",0
"Um tapa nesse povo racista.Amei,linda,diva,maravilhosa,mereceu,parabéns.",0
Lindíssima 🥰,0
"Finalmente , uma representante negra e belíssima ! Miss universo da África do Sul ! Tbém não gosto de concursos mas o resultado me encheu de alegria !",0
MARAVILHOSA,0
Linda!👏👏👏👏👏,0
Nos 48 do segundo tempo 2018 me fez feliz ❤️,0
Linda e com um discurso poderoso 💟,0
parabens professor,0
Merecido!!!!! O que fez pela Educação enquanto Ministro nos deixará com saudades de um dia nós professores termos sido valorizados.,0
Parabéns grande professor! 🌹,0
"Parabéns Professor HADDAD, você merece a receber, a Medalha ao Mérito Farroup!!",0
Deus àbençoe vc presidente hadde,0
Parabéns!,0
parabéns!,0
Honra merecida.,0
Parabéns exelencia nosso futuro presidente e nos tamos juntos companheiro abraço brigado,0
Mais que merecido!!!! Meu presidente!!!!!👏👏👏👏👏,0
Lindo e maravilhoso 😍❤️,0
Merece muito!👏👏👏,0
Parabéns!,0
Qd++++🙌👏,0
Parabéns professor!!!,0
"👏👏Parabéns professor ,vc merece.",0
Parabéns @user,0
O sonho não acabou fé em Deus parabéns,0
Vai pro debate com @user,0
Vai aceitar debate com Gabriel ou vai correr?,0
Parabéns professor!,0
Parabéns professor,0
Bem merecido. Isto não é pra qualquer um. Parabéns!!,0
Parabéns!!,0
Meu presidente é você!!!,0
Merecedor!,0
Parabéns !professor.,0
Merecida homenagem!🙌🙌🙌,0
Parabéns! 👏👏👏👏,0
"Parabéns,merecido!",0
Esse nosso presidente!!!,0
Amado,0
Vc fez por merecer!!!,0
Merecido,0
Nem tudo está perdido aqui no Rio Grande.Parabéns,0
Parabéns Hadade!,0
Lindo 😗😗😗😗,0
"Parabéns, vc merece 👏👏👏👏",0
Votei. Voto. Votarei. Esse é o presidente que sonho para o país.,0
Ainda vai ser nosso presidente se Deus quiser sinto que és um homem de de bem,0
"Parabéns, meu presidente.",0
Muito bom! Orgulho!,0
Parabéns Professor !,0
Parabéns 👏👏👏👏👏,0
Vc é o máximo professor ❤️,0
"@user O SENHOR SERIA O PRESIDENTE , MAS BONITO, DEUS ABENÇOE..",0
Parabéns professor!!!❤,0
Parabéns! 👏👏👏,0
Parabéns Professor!! 😍😍😍,0
Será que o professor já aprendeu a escrever racista? 🤔,0
Parabéns mestre❤️🙌🙌🙌🙌,0
Merece,0
Parabéns professor 👏👏👏,0
Bem merecido professor,0
Parabéns!!! 👏👏👏,0
Fernando Haddad grande liderança que surge com muita força em nosso país Haddad intelectualmente mais preparado e também moralmente,0
Merecida homenagem!,0
Parabéns meu presidente❤️,0
Parabéns!!!!!🙌🙌🙌🙌,0
Parabéns! Só um professor reconhece o verdadeiro valor da educação👏👏,0
Estaríamos tão bem representados se o @user fosse o nosso Presidente.,0
Parabéns lindão. Tu mereces mto essa honraria. 👏👏👏,0
Você merece Mestre,0
Parabéns Presidente Haddad,0
Finalmente alguém que merece !,0
Parabéns intelectual orgânico da classe trabalhadora,0
Parabéns grande mestre👏👏👏👏👏👏👏👏👏🌻,0
Parabéns Mestre🙏🏽,0
"Com um Professor, a história seria outra...",0
Nosso futuro presidente,0
Parabéns Haddad!!!❤️👏👏👏,0
Vc merece 🤩,0
Parabens Professor e futuro Presidente Fernando,0
Haddad não vão pra rua protestar porque diminuíram verba da educação pra aumentar fundo eleitoral?? É a mesma educação do outro protesto.,0
"Mas, bah, tchê! Parabéns! Merecido!",0
Parabéns!👏,0
Parabéns.,0
Parabéns Mestre vc merece👏👏👏,0
Parabéns professor você merece 👏👏👏👏👏,0
"Parabéns professor, sucessos",0
Parabéns seu lindo👏,0
Parabéns professor🌹💕👏,0
"Parabéns, PROFESSOR!!! Em maiúsculas, justamente para ressaltar a IMPORTÂNCIA da nossa profissão tão atacada neste momento. Parabéns PROFESSOR! Parabéns mil vezes!",0
"RS me dando orgulho ao menos uma vezinha na vida, porque tá difícil!!! 😔 Parabéns, professor! ❤️",0
👏👏👏lindo,0
Muitíssimo merecido.,0
😍parabens,0
Homenagem bem merecida!,0
Lindoooo,0
Parabéns !!!,0
Vc é zica!!!,0
Mais que merecido! Melhor ministro de educação que esse país já teve!,0
Parabéns Professor!,0
Parabéns Professor 👏♥️,0
Parabéns merece👏👏,0
Tu mereces professor Haddad,0
Parabéns!!,0
Parabéns professor Haddad 👏🏼👏🏼👏🏼👏🏼,0
"Exemplo de@user respeitável! Elegante, culto, educado ! E lindo💕",0
Meu futuro presidente.,0
Parabéns! Merece muito,0
Parabéns Professor!!,0
Parabéns.vc merece professor❤️👏,0
Parabéns professor você merece 👏,0
"Parabéns, Professor! 👏🏻👏🏻👏🏻👏🏻👏🏻",0
Parabéns professor👏👏👏👏,0
Parabéns professor🙏,0
"Muito merecido, parabéns!👏👏👏",0
Parabéns 😍😍,0
Parabéns querido Haddad.👏😍,0
Parabéns! MEU FUTURO PRESIDENTE.,0
"Parabéns, prefeito! 👏👏👏👏",0
Parabéns!👏👏👏Merecida!!!,0
VC deveria ser o presidente!,0
Parabéns!👏👏👏👏👏👏👏👏👏👏👏👏,0
Parabéns!👏🏼👏🏼😍,0
Parabéns professor,0
👏👏👏👏👏 parabéns meu Presidente 😍😍😍😍,0
"Parabéns Professor Fernando Haddad, você merece .",0
👏👏👏 PARABÉNS professor Haddad.,0
"💗💗 Parabéns, muito merecido! 🙌☀️",0
Parabéns meu presidente!!!!❤️❤️,0
Parabéns professor,0
Da uma passeada na rua do RS! Vai ser aclamado pelo povo gaúcho! 🤦‍♂️,0
Esse realmente merece,0
Parabéns meu presidente!,0
Você merece👏,0
Parabens👏,0
Amo você e sua família. Parabéns,0
Parabéns professor!👏👏👏👏👏👏,0
🙌👏 bom dia meu futuro senador,0
👏🙌 lula 2020 haddad senador,0
Mérito seu!👏👏🙌,0
"Como queria vc como presidente, professor!",0
Parabéns👏👏👏,0
parabéns pela conquista 👏👏 você merece querido por todos 💖,0
"Parabéns, professor!! 👏👏👏❤️",0
Vitória Vitória Vitória Vitória Vitória Vitória Vitória Vitória Vitória Vitória Vitória Vitória,0
Lula livre homem voto no Lula,0
Voto no Lula,0
Lula inocente,0
👏👏👏👏👏👏vc merece @user vc é um homem e político especial te admiramos 👏👏👏👏💚💛😍😘,0
Parabéns professor!!!👏👏👏👏👏👏👏👏,0
Muito merecido. 👏👏👏👏,0
Parabéns 👏👏 meu presidente 2022,0
Maravilha,0
Parabéns professor!!,0
parabéns,0
O que você fez pra receber tal honraria?,0
Mas é lindo,0
Você merece isso e muito mais. Parabéns .,0
Parabéns querido! Merecido!👏👏👏👏😍,0
Parabéns Fernando Haddad,0
"Parabéns, vc merece!",0
"Merece até demais, parabéns professor!",0
Parabéns professor👏👏👏👏,0
Vc merece a faixa de presidente do Brasil! Mas a medalha já é um bom começo. Parabéns!,0
Parabéns professor!,0
"Única coisa que vc vai ganhar é medalha, que eleição não ganha mais.",0
"Parabéns, você merece",0
Parabéns 🍾,0
Mais que merecido lindo 💝,0
Parabéns!!!💖♥️,0
Poderia detalhar melhor a sua contribuição para receber a medalha. ? Senão fica parecendo homenagem político partidária ocasional.,0
@user parabéns futuro presidente. Você merece,0
👏👏👏 Parabéns 👏👏👏,0
Parabéns! 👏👏👏💪😍,0
Parabéns professor!!❤️ Meu presidente!!!😍,0
"Parabéns Ministro, o maior de toda história da Educação do Brasil.",0
"Parabéns, professor. Que pena você não ser nosso presidente!!!!",0
"Haddad, ❤️!",0
Vc merece! Parabéns!,0
"O contraste de pensamentos é tão grande,que parece que vivemos um pesadêlo!",0
"Meu Presidente ... merecido, parabéns!",0
"Haddad foi grande ministro, prefeito da maior capital, p quase foi presidente da república,muitas feke News contra do adversário",0
É tão gratificante falar: Parabéns Professor!! ❤️❤️❤️❤️,0
Parabéns meu futuro presidente 👐👐,0
Parabéns professor ❤️ tudo poderia ter sido diferente...no RS os professores estão sendo massacrados...😞,0
Parabéns! 👏👏👏👏,0
"Merecido, Professor.",0
Parabéns,0
Chic professor!,0
"Parabéns, professor!! Homenagem merecida!!!",0
"Ai, meu Deus!",0
Parabéns Professor Haddad é merecimento👏👏👏👏❤️,0
Tem o meu respeito.,0
"Parabéns, merecida homenagem.",0
Parabéns 👏👏,0
Parabéns meus presidente ❤️,0
Parabéns pelo prêmio!,0
"Parabéns, merecido",0
Parabéns! 👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼,0
Parabéns! Muita esperança de outros dias!!!!,0
Bem vindo ao Sul...,0
"Perfeito, merece o mundo.",0
"Super merecido! Parabéns, Professor! E obrigada por criar os Institutos Federais ❤️❤️❤️",0
Orgulhosa de ter votado no professor!😍,0
Parabéns professor ! Merecido 👋👋👋,0
Grande Haddad . Grande Ministro. Sergipe agradece.,0
Só pensando no chilique dos sulistas facistas que lá são maioria. 😂👏👏,0
Parabéns Haddad,0
Parabéns.,0
Parabéns Professor!!! Merecido !!!⚘,0
Só de pensar que perdemos esse presidente....💔,0
Parabéns!👏👏,0
Parabéns futuro Presidente da República!👏👏👏👏👏,0
"Fiz bem em votar em te. Valeu o meu voto, mesmo que não ganhaste. Mas votei , em pessoa de bem. Votei em um professor com eu. E votaria outra vez.Feliz Natal.",0
"Quando eu penso que poderia ter um presidente lindo, educado, culto, inteligente desse... 😐",0
Parabéns professor maravilhoso 👏👏👏,0
Pra presidente 2022??🙏🏾✨❤️,0
Parabéns! Muito merecido!,0
Merecida 👏👏👏👏,0
Orgulho define! 💞,0
QUE ORGULHO!,0
Homenagem merecida!!👏🏻👏🏻,0
Parabéns !!!,0
"Parabéns @user !! Que diferença, a fraseologia, a elegância, o comportamento... Vai ser nosso Presidente sim, estamos a mercê da maldade, nada pelo povo... 😔",0
Vc realmente é muito competente..... até pra receber caixa 2 de um milhão de reais....e condenado....né ??,0
